name,score
KINGSTON SUV500960G,3650
Samsung SSD 860 EVO 500G,3650
Transcend TS256GMT S800,3650
SSV5,3649
ArmourDrive 128GB,3648
ADATA SP900 Pro 256GB SSD,3647
LITEONIT LMT-256M6M mSATT,3646
FIKWOT FX815 1TB,3645
VTP1024GSSD1,3645
APPLE SSD SD512E,3644
CT480BX2 00SSD1,3644
Fanxiang S101Q 1TB,3644
HYNIX HFS128G32MNM,3644
MACROVIP MV120GB,3643
SAMSUNG MZ7LN256HAJQ-000L7,3643
Samsung SSD 870 EVO 500G,3643
Seagate ST52G6TM4S00,3643
SanDisk SD7SB3Q128G,3642
HFS256G32MNB-2200A,3641
Transcend TS480GSS D220S,3641
Phison SM8256GPKTCB4BECS-S11L2,3640
SPD S200-SC256G,3640
ASL SSD 120GB,3639
EMTEC X1 50 240GB,3639
L-ISS512 SSD 512GB,3639
PLEXTOR PX-256M5S,3639
NS512GSSD330,3638
SanDisk SD9SB8W-128G-1016,3638
SK800-256GB,3638
Verbatim Vi560 1TB SSD,3638
PHISON eUFS2.1 128,3637
Teclast 720GB A8,3636
VK0480GEQNB,3635
CONSISTENT SSD S6 001TB,3634
LS 256GB M300,3634
Timetec SD09,3633
V Series SSD 480GB,3633
Corsair Neutron GTX SSD,3632
SAMSUNG MZ7LN256HAJQ-00000,3632
Apacer AS510S 256GB,3631
Fanxiang S101Q 512GB,3631
TEAM L5 3D 240GB,3631
HOGE H671L 512GB,3629
TWSC TSC10N512-H2T70S,3629
SAMSUNG MZ7LH256HAJD-000H1,3628
TOSHIBA THNSNJ192WCSU,3628
INTEL SSDSC2BG800G4R,3627
SanDisk SD9SN8W128G1102,3627
SWB256G-201II,3627
MTFDDAK5 12MAY-1AE1ZABHA,3626
Mushkin ECO3 240GB MKNSSDE3240GB,3626
SAMSUNG MZ7LN256HCHP-00007,3625
TEAM M8P SSD 256GB,3625
SAMSUNG MZNLN256HCHP-000H1,3624
TOSHIBA KSG60ZMV256G,3624
W3A894-512GB,3624
SSD HEORIADY M.2 512GB,3623
ADATA SP920 Pro 1TB SSD,3622
CUSU C300 240GB,3622
LITEON IT LCS-256L9S-HP,3622
KINGSTON SUV300S37A240G,3621
LITEONIT L8T-128L9G-11 M.2 2280 128GB,3621
SAMSUNG SSD SM841 mSATA 128GB,3621
SAMSUNG SSD SM841N 2.5 7mm 128GB,3621
SanDisk SD8TN8U-128G-1016,3621
KINGSTON RBU-SNS8152S3256GG5,3620
MSI S270 480GB,3620
Seagate ST05G0SS2D02Q,3620
NGFF SSD 512GB,3619
Radeon R3 SSD R3SL120G,3619
S3+ 240GB SSD,3619
Lexar SSD NS100 2TB,3618
OCZ Vertex 3 Max IOPS 120GB,3618
RevuAhn_850X1_256GB,3618
Transcend TS512GSSD370,3617
WDC WDS 500G2B0A,3617
SAMSUNG SSD SM841N 2.5 7mm 256GB,3616
K-1TB,3614
FIKWOT FX815 2TB,3613
HS-SSD-HB1 256G,3613
LITEON L8H-256V2G-11 M.2 2280 256GB,3613
ADATA IM2S3338 256GB SSD,3612
Hitachi HUGWORLD SSD 256GB,3612
T-FORCE T253TY001T,3612
Intel SSD 535 120GB M.2,3611
INTEL SSDSCKKB240G8,3610
SanDisk SD9SB8W128G1102,3610
AGI AI238 1TB SSD,3609
Mibrand CAIMAN 256GB SSD,3609
SanDisk SDSSDX480GG25,3609
PNY SSD2SC12 0GE2DA08B-T,3608
Intel 521 180GB SSDSCMMW180A3,3607
SAMSUNG MZFLV128HCGR-000MV,3607
SK hynix SC210 2.5 7MM 512GB,3607
SSDPB-CX300-256,3607
Vi560 S3 SSD,3607
SAMSUNG MZ7LN256HCHP-000,3605
WDS240G3G0A-00BJG0,3605
HFS256G32MND-2900A,3604
Intel SSD 520 480GB 9.5mm,3604
Kingmax SSD 512GB,3604
Micron M600 2.5 7MM 256GB,3604
LITEON LGH-512V2G,3603
Micron M600 M.2 2280 128GB,3603
OCZ Vertex 460 120GB,3603
SSD2SC480G1LC763C104S331P,3603
VISIONTEK 1TB,3603
Feather P12 256GB,3602
SAMSUNG MZ7PD128HCFV-000H7,3602
SPCC Solid State,3602
Flyjie AK-800 128GB SSD,3601
M.2 HEORIADY HX-001 D 512GB,3601
MAS 512GB,3600
NS256GSSD340,3600
SAMSUNG MZ7LN256HAJQ-00007,3600
Fusion-io ioXtreme 180GB,3599
My 2.5 SSD,3599
Seagate IronWolf ZA500NM10002,3599
SSD2SC240G1SAHT2D117-443,3599
Intel SSD Pro 5450s 256GB,3598
SAMSUNG MZNLN256HAJQ-00000,3598
Faspeed F710-250G,3597
LITEON L8H-256V2G-41 M.2 2280 256GB SED,3597
Seagate ST52G6SS2D03S,3597
Crucial M550 256GB SSD,3596
GALAX GXTA1C0240A,3596
HS-SSD-WAVE(S) 1024G,3596
KINGSTON SHSS37A240G,3595
LITEONIT LCS-180M6S-11 2.5 7mm 180GB,3595
OWC Mercury EXTREME Pro 6G SSD,3595
SK hynix SH920 2.5 7MM 512GB,3595
W800S 512GB SSD,3595
PLEXTOR PX-128S1G,3594
SSD2SC480G3SA754D117-531,3594
ADATA SX850,3593
AVEXIR S100 SERIES - 240GB,3593
GAMER 120MG100-A1,3593
NT-2TB 2280,3593
Reeinno FG128GB S2S1,3593
SSD2SC24 0GC2DH16T-T,3593
SSD2SC240G3LC763C121S425I,3593
YHJC YHS200A512HI47,3593
SSD2SC240G1SA754D117-459P,3592
Acer SA100 2TB SSD,3591
Transcend TS256GMT S400,3591
Intel SSD DC S3500 300GB,3590
KINGSTON RBUSMS180DS364GG,3590
TOSHIBA THNSNF256GCSS,3590
ADATA IM2S3338 128GB SSD,3589
HFS250G3 2TND-3112A,3589
KDATA SSD 480GB,3589
GeIL ZENITH-A3 240GB,3588
SAMSUNG SSD 830,3588
SQF-S25M4-64G-SBC,3588
Intel SSD 525 180GB,3587
LITEON CV8-CE256,3585
SSDPR-CL100-960-G3,3584
EDILOCA ES106 256GB,3582
Fanxiang I200 128GB,3582
ATKSSDS256,3581
Inland SSD,3581
Monster Digital SSD 480GB,3581
SAMSUNG MZNLN256HCHP-00000,3581
SAMSUNG SSD SM841N mSATA 128GB,3581
SD Ultra 3D 1000GB,3581
Transcend TS512GSSD320,3581
ADATA SU900 256GB SSD,3580
BIOSTAR S100-480GB PLUS,3580
Intel SSD Pro 2500 360GB,3580
LITEONIT 512GB LCT-512M3S,3580
RevuAhn_ 850X1SP256GB,3580
BRAVEEAGLE SSD 240GB,3579
KAE2000A512HI47,3579
MSH-256,3579
SAMSUNG MZNLN256HAJQ-000H1,3578
2-Power 2043B 512GB SSD,3577
LITEON CV3-8D256-HP,3577
LITEON CV3-CE256-HP,3577
Teclast 512GB,3577
V-GEN08SM23AR128SDK 128GB,3577
Biwintech SSD SX500 256GB,3576
CS900 SSD,3576
Sandisk SSD PLUS 1TB,3576
ADATA DP900 512GB SSD,3575
Lexar SSD NS100 256GB,3575
LITEON CV5-8Q256-HP,3575
Mushkin Chronos Deluxe 240GB 7MM MKNSSDCR240GB-DX7,3575
ADATA XM14 256GB,3574
RevuAhn 900G BIue 240GB,3574
WALTON WS1256 256GB SSD,3574
GLOWAY STK256GS3-S7,3573
LITEONIT LCS-512,3573
SanDisk SD8SN8U-128G-1006,3573
Fanxiang S301 256GB,3572
LITEON CV3-8D256,3572
Transcend TS256GSSD230S,3572
SanDisk X400 2.5 7MM 128GB,3571
ADATA SX910 128GB,3570
SanDisk SDSSDH3 250G,3570
Seagate ST480HM000,3570
LITEON CV3-DE512,3569
SAMSUNG SSD 830 Series,3569
WD WDS240G1G0A-00SS,3569
Intel 335 180GB SSDSC2CT180A4,3568
KINGSTON SA400S37120G,3568
RONGSHU RS550 256GB,3568
Transcend TS256GMTS600,3568
PNY CS900 1TB SSD,3567
SSDTSLA-480GS3,3567
MA M2SA-512GB,3566
SAMSUNG SSD PM871 2.5 7m,3566
SCCTS-603-256G SSD,3566
KINGSTON SUV500MS480G,3565
Mushkin Triactor 240GB MKNSSDTR240GB,3565
SAMSUNG MZ7LN256HAJQ-000H7,3565
CT250BX1 00SSD1,3564
INTEL 730 240GB SSDSC2BP240G4,3564
EZLINK Achilles SX 180GB,3563
RevuAhn_M950X,3563
Crucial C500 512GB SSD,3562
LITEON IT LMT-512L9M-11 MSATA 512GB,3562
LITEON L8H-256V2G,3561
Samsung SSD 850 120GB,3561
SanDisk SD8SB8U-128G-1016,3561
ADATA SU650 256GB SSD,3560
IBIW NSC8EA0A101-052G6,3560
VTP512GSSD1,3560
Intel SSD 520 180GB 7mm,3559
ESA3SME2HTMTT120GB,3558
LITEON CV3-DE256,3558
LITEON LCH-256V2S-11 2.5 7mm 256GB,3558
MasonSemi RC600 256GB,3558
SanDisk SD9SN8W128G1009,3558
EDILOCA ES106 1TB,3557
IBIW N6C73 021G8 B,3557
LITEON CV3-8D256-11 256GB,3557
TOSHIBA THNSNH128G8NT,3557
TOSHIBA THNSNH128GCST,3557
VisionTek 480GB,3557
Gigastone SSD,3556
LITEON L8H-256V2G-11 M.,3556
Patriot P220 2048GB,3556
KingDian S280-120GB,3555
SanDisk SD7UB2Q512G1122,3555
TOSHIBA THNSNH25,3555
ADATA SP550 120GB SSD,3554
BIOSTAR S100-128GB,3553
MK0960GECQK,3552
SAMSUNG MZ7LM240HCGR-00003,3552
APPLE SSD TS0256F,3551
LITEONIT 256GB LCT-256M3S,3551
Patriot P220 512GB,3551
"Intel SSD 545s 256GB 2.5""",3550
LITEON IT L8T-128L9G,3550
SK hynix SC210 2.5 7MM 2,3550
FIKWOT FS810 250GB,3549
faspeed K7N8-256GF,3548
HS-SSD-WAVE(S) 480G,3548
SSD NTC 256GB M.2,3548
WHALEKOM SSD 128GB,3548
HI-LEVEL ELITE SERI 256GB,3547
Lite-On 480GB SSD PH6-CE480,3547
MA M2SA-256GB,3547
RevuAhn_850X1TU256GB,3547
SSD2SC240G1SA754D117-459,3547
TOSHIBA THNSNK512GCS8 512GB,3547
TOSHIBA THNSNH12,3546
LITEON IT LCS-128L9S-HP,3545
EDILOCA ES106 128GB,3544
ShiJi 512GB,3544
Patriot Blast 240GB,3543
SSDPR-CX300-480,3543
GeIL ZENITH R3 240GB,3542
intecko INTKSSD1 256GB,3542
LITEONIT LCS-128L9S-11 22,3542
Plextor M5 Pro 256GB PX-256M5P,3542
INTEL SSDSC2BW180A3L,3541
UDSS UD2CS1HT100-512G,3541
ADATA DM900 512GB SSD,3540
Goline-120,3538
Dahua C800 2.5 inch 480GB SSD,3537
HS-SSD-E100N 1024G,3537
TWSC TSC10N512-F7T10S,3537
LITEONIT LCT-256M3S,3536
VisionTek 500GB M.2,3535
SK hynix SH920 2.5,3534
SAMSUNG SSD PM851 mSATA 512GB SED,3533
HFS256G3AMNB-2200A,3532
SAMSUNG MZ7PD128HCFV-000H1,3532
SSDBTA400480GN,3532
TA 256GB SSD,3532
addlink SSD S10 256GB,3531
DXS240D,3531
GM2256G,3531
LITEON IT LCS-256L9S-11,3531
SAMSUNG MZ7PC256HAFU-000DA,3530
UP GAMER UP500 480GB,3530
Crucial MX200 500GB SSD,3529
LITEON CV3-8D128-11 SAT,3529
SAMSUNG MZNLN256HCHP-000L2,3529
SanDisk SD8SB8U-128G-1006,3529
KINGSTON KINGSTON SHFS37A,3528
SanDisk SD8SNAT256G1109,3528
SSSTC CV8-8E256-11 256GB,3528
Transcend TS512GSSD720,3528
RevuAhn_880K512GB,3527
SK hynix SC210 mSAA,3527
YHJC YHS200A256HI27,3527
Fanxiang S102 Pro 1TB,3526
IBSOAT R1S022-65BG,3526
KINGSTON RBUSNS4180S3256GJ,3526
Vaseky V800/1TB,3526
Maxtor Z1 SSD 480GB,3525
Micron M600 MTFDDAT256MBF,3525
PNY CS2211 240GB SSD,3525
UDSS UD2CS1HT300-001T,3525
LITEON CV3-SD512,3524
LITEONIT LCT-256M3S 2.5 7mm 256GB,3524
Mushkin Chronos Deluxe 480GB MKNSSDCR480GB-DX,3524
Acer RE100 512GB SSD,3522
GK 120GB,3522
IBIW NNC8FV0150M-015G2,3522
KINGSTON SKC300S37A480G,3521
KINGSTON SV300S3,3521
"LITEONIT LCM-256M3S 2.5"" 7mm 256GB",3521
QNIX 512GB,3521
TEAM L5 3D 120GB,3521
ADATA SU650 960GB SSD,3520
LITEON CV3-8D256-41 256GB SED,3520
Bestoss S202 256GB,3519
KINGSTON SH103S3,3519
SAMSUNG MZNLN256HCHP-000HW,3519
SAMSUNG SSD PM871b 2.5 7mm 256GB,3519
TOSHIBA KSG60ZMV256G M.2 2280 256GB,3519
GeIL ZEN ITH S3-120GB,3518
MT-512,3518
"SAMSUNG SSD PM830 2.5"" 7mm 512GB",3518
Seagate ST42G0TM4S02S,3518
TOSHIBA THNSNH060GBST,3518
ALLIED SSD 240GB,3517
Asgard AS512GS3-S7,3517
Mushkin Source 120GB MKNSSDSR120GB,3516
Palit UVS 480GB,3516
SAMSUNG MZNLN256HCHP-000,3516
TOSHIBA THNSNH512GBST,3516
HOGE H673L 512GB,3513
SAMSUNG MZNLN256HCHP-000L7,3513
SanDisk SDSSDXP4,3513
T-FORCE 2TB,3513
KLEVV NEO N400 SSD 480GB,3512
SUNEAST SE800 SSD 1T,3512
ARRIZO-T10-120GB,3511
Fanxiang S101 500GB,3511
TWSC TSC10N512-F2T60S,3511
Patriot Torch SSD,3510
S41CF512G,3510
SUNEAST SE900 SSD 256GB,3510
KINGSTON SUV300S,3509
KTROK960GB,3509
PLEXTOR PX-128M5M,3509
S11-128G-PHISON-SSD-B3,3509
LDLC F6+M.2 480,3508
PNY CS900 500GB SSD,3508
SAMSUNG SSD PM871 2.5 7mm 256GB,3508
SSDPR-CX400-01T-G2,3508
EAGET SSD 256,3507
Hanye Q60-1TST3,3507
KINGSTON SHFS37A240G,3507
OCZ-ARC1 OCZ-ARC100,3507
RHDM2FDKU3A1-N3A8,3507
UDSS UD3CS1HT301-512G,3507
LITEON LMH-256V2M-11 MSATA 256GB,3506
UDSS UD2CS1HT300-512G,3504
WDC WD40EZAX,3504
Phison SSBP128GKB5C0-S11,3503
SanDisk X600 M.2 2280 128GB,3503
Micron M500DC 480GB MTFDDAK480MBB,3502
SSDSC2BB960G7R,3502
faspeed K5-512G,3501
LITEONIT L8T-128L6G-HP,3501
V-GEN12AS19AR120SDK 120GB,3501
Fanxiang S201 512GB,3500
POWER X SS1000,3500
SanDisk SD7SB2Q-512G,3500
WD Blue SA510 2.5 1000GB,3500
SAMSUNG MZMPC256HAFU-000L9,3499
SK hynix SC210 mSATA 256GB,3499
SSV8,3499
ADATA IM2S3164 128GB SSD,3498
LITEON CV3-CE256-11 256GB,3498
MTFDDAK1 28MAY-1AH1ZABHA,3498
TEAM Ind S745-M42,3498
MLD M200 SSD,3497
PLEXTOR PX-128M6S,3497
SanDisk SD9SB8W-128G-1006,3497
SATA SSD 1TB,3497
CT240BX200SSD1,3496
INTEL SSDSC2BB960G7,3496
SAMSUNG KLUDG4U1EA-B0C1,3496
SAMSUNG MZ7LN256HCHP-000L7,3496
SanDisk SD8SB8U128G1001,3496
SanDisk SDSSDH35,3496
TOSHIBA THNSNK256GCS8 256GB,3496
PNY CS13 11 960GB SSD,3495
HS-SSD-E100 1024G,3494
"S930P PRO 2.5"" 1024GB",3494
ADATA SX930,3493
GOLDEN MEMORY-128GB,3493
OCZ AGILITY 3 960GB,3493
PCH-KPLSATAS1-1TB,3493
HAJAAN HS1TBQE 1TB,3492
Patriot Flare,3492
Seagate ST84G0SS2D02S,3492
Kingston HyperX 3K 120GB SH103S3120G,3491
ADATA SP610 512GB SSD,3490
SAMSUNG MZ7GE480HMHP-00005,3490
SD Ultra 3D 1TB,3490
KINGSTON SM2280S3G2240G,3489
Micron MTFDDAK256TBN,3489
SK hynix SC210 2.5 7MM 256GB,3489
SSD M.2 1TB InnovationIT QLC,3489
Corsair Force LS,3488
CT240BX2 00SSD1,3488
TWSC-TN512G-SSD,3488
Micron_M510_2.5_7MM_256GB,3487
Mushkin Reactor 256GB MKNSSDRE256GB,3487
KBM SSD 128GB,3486
MicroFrom 240GB3 SSD,3486
PLEXTOR PX-256M3P,3486
SanDisk SD9SN8W-128G-1006,3486
Seagate STORMAXBLACK SERIES 512GB,3486
takeMS SSD UTX-PO318 240GB,3486
Intenso SSD Sata III,3485
Samsung SSD 860 PRO 256G,3485
Timetec MS21,3484
SATA3 512GB SSD,3483
SSD512GBS800,3483
AOSENKE SSD 512GB,3481
SAMSUNG MZ7PD128HCFV-000,3481
SAMSUNG SSD PM871 M.2 2280 256GB,3481
SanDisk SD7SB3Q256G1001,3481
WDC WD5000AAKX,3481
WDS100T3G0A-00NA50,3481
ADATA SP600 240GB SSD,3480
CF400 128GB,3480
PNY SSD2SC12 0GC2DH08T-T,3480
SSD2SC240G1CS2754D117-488,3480
TEAM T253X5960G,3479
EMTEC X160 256GB,3478
LITEON IT LCT-512L9S-11 2.5 7mm 512GB,3478
EDILOCA ES106 512GB,3477
Intel SSD 520 120GB SSDSC2BW120,3477
Kingfast F10 128GB SSD,3477
Samsung SSD 870,3477
SSD2SC480G1CS1754D117-51,3477
TEAM T253512GB,3477
GIGASTONE SSD 256GB,3476
KINGSTON OCP0S3256Q-A0,3476
Netac N5M-120GB,3476
HS-SSD-C160 256G,3475
M.2 SSD,3475
X12 SSD 1TB,3475
DGSR2001TP13T,3474
SAMSUNG 512GB MZ7PC512HAGH,3474
Teclast 1TB A850,3474
GALAX GXTA1C0120A,3473
LITEON CV8-8E256-HP,3473
TOPGIANT TG550 512GB,3473
V-GEN01AS23HUI256GB,3472
Apacer AS350 1TB,3471
PNY SSD2SC240GE2DA16B-T,3471
SATA3 SSD 256GB,3471
Transcend TS128GSSD230S,3471
SAMSUNG MZ7PD128HAFV-000H7,3470
Samsung SSD 870 QVO 1TB,3470
GIGABYTE GP-GSTFS31480GNTD,3469
LITEONIT LCT-256M3S-41 7mm 256GB FDE,3469
SanDisk SD7TN3Q-512G-1006,3469
Micron M550 SSD 1TB,3468
SSD-SXU-1076,3468
FuturePath M600 2242 1TB,3467
Hitachi HUGWORLD SSD 512GB,3467
ZHITAI SC001 Active 1TB SSD,3467
ZOTAC ZTSSD-A5P-240G-PE,3467
LITEONIT LCS-128M6S 2.5,3466
Bestoss S202 480GB,3465
D2RSTK251E19-0400,3465
EDGE SE847 SSD,3465
LITEON LCH-256V2S-11 22,3465
N900-512,3465
TIMETEC 1TB,3465
Valuetech SSD 256GB,3465
Fanxiang S100 256GB,3464
HS-SSD-C100 960GB,3464
JK SSD 256GB,3464
LITEON L8H-256V2G-HP,3464
TOPGIANT TG550 1TB,3464
SAMSUNG MZ7LN256HCHP-00000,3463
SanDisk SD7UB3Q256G1122,3463
Seagate STT1SS3D07S,3463
EVMM2/256GB,3462
Intel SSD 520 180GB 9.5mm,3462
LITEONIT LCS-128M6S-HP,3462
WD Blue SA510 M.2 2280 1000GB,3462
HFS128G39MNC-2300A,3461
Samsung MZNTY256HDHP-000,3461
TOSHIBA THNSNJ12,3460
"Intel SSD 535 120GB 2.5""",3459
PLEXTOR PX-256M8VC,3459
EZLINK Achilles SX 240GB,3458
SanDisk SD7SB2Q512G1001,3458
MTros MS820 2.5 256GB,3457
S900-240,3456
WDC WDS1 00T2B0A,3456
Fanxiang S101 250GB,3455
SAMSUNG MZ7LN256HAJQ-000L2,3455
SK hynix SH920 mSATA 128GB,3455
P3-120,3454
Patriot P210 2048GB,3454
ADATA SU600 120GB SSD,3453
Corsair Neutron SSD,3453
Intel SSD Pro 1500 180GB,3453
LITEON L CH-256V2S-HP,3453
EZLINK SIGMA 128GB,3452
Qunion P20A 256G,3452
SanDisk SD9SB8W128G,3452
Seagate BarraCuda Q1 SSD ZA240CV10001,3452
Timetec 30TTQNS3SATA-1TB,3452
E535N M.2 2280 256GB,3451
Seagate ST52G6TM6S00,3451
JAJS300M480C,3450
MRMAD4B128GC9M2C00,3450
PLEXTOR PX-512M7VC,3450
S11-128G-PHISON-SSD-B16,3450
WDC WDBN CE5000PNC,3450
Patriot Pyro 240GB SSD,3449
LITEONIT LCS-128,3448
LITEON LCH-256V2S-HP,3447
SSDPR-CX400-256-G2,3447
LITEON IT LCT-512L9S,3446
SanDisk SD8SNAT256G1122,3446
SSD2SC48 0G1CS2754D117-51,3446
TEAM T253X6001T,3446
T-FORCE 480GB,3445
Intel SSD 330 240GB,3444
TEAM T253X6512G,3444
"Intel SSD 530 480GB 2.5""",3443
SSD M.2 512GB InnovationIT,3442
KINGSTON OM8P0S3128B-A0,3441
RTNTE256PCA8EADL,3441
HP SSD S700 Pro 256GB,3439
Maximus-480GB,3439
Ninx M.2 SSD 256G,3439
Intel SSD Pro 1500 360GB,3438
NGFF 2242 128GB SSD,3438
Phison SSMP128GKB5C2-S11,3438
POLION 120GB,3438
Seagate ST120HM001,3438
Patriot P220 256GB,3437
SanDisk SDSSDXP120G,3437
TOSHIBA Q300,3437
KINGSTON SHFS37A480G,3436
OWC Mercury Electra 6G SSD,3436
TEAM T253E2512G,3436
SanDisk SD6SB1M256G1002,3435
AVSSDE100ZZ-120GB,3434
Corsair Performance Pro,3434
GN256,3434
HFS256G39MND-2300A,3434
Intel SSD 520 120GB SSDSC2CW120A3,3433
LITEONIT LCS-128M6S 2.5 7mm 128GB,3433
KINGSTON RBU-SNS8152S3256GG6,3432
NSN025SA328-P01Q1R0,3432
SHGS31-250GS-2,3432
SK hynix SH920 mSATA 256GB,3432
UPGAMER-120GB,3432
HFS256G32MND-2200A,3431
WDC WD40EZRX,3431
AFOX SSD SD250-256GN,3430
MLD M200 240GB,3430
PLEXTOR PX-256M7VC,3430
S256T3V 256GB,3429
DST6256-SSD 256GB,3427
Patriot Wildfire,3427
TRO-SSD7-500GB-PRO,3426
APPLE SSD SD256E,3425
"Intel SSD 530 180GB 2.5""",3425
Kingston HyperX 240GB SH100S3240G,3425
CENTON SSD,3424
CT1000BX100SSD1,3424
GH-SSDR2SA120,3424
HOGE H673L 256GB,3423
KINGSTON SMS200S,3423
SAMSUNG SSD PM871 mSATA 256GB,3423
Transcend TS256GSSD320,3423
FIKWOT FS810 500GB,3422
PALIT PH120 SSD,3422
TEAM L3 SSD 480GB,3422
ASSMNU GZMLV1V82CHRG0-0000,3421
Timetec 30TT253X2 1TB SSD,3421
Transcend TS1TSSD370S,3421
CSSD-S6B480CG3VX,3420
LITEON IT LCS-128L9S-11 2.5 7mm 128GB,3420
Simm S950P PRO M.2 256GB,3419
TXRUI N650 256GB,3419
GIGABYTE GP-GSTFS31100TNTD,3417
CT250MX5 00SSD1,3416
Innodisk 3TG6-P 256GB SSD,3416
KINGSTON SKC600/1024G,3416
Lenovo SSD SL700 1TB,3416
OCZ Vertex 3 256GB,3416
SH00R1TB,3416
ZEUS-m.2SATA0240611TNSR256G,3416
Acer RE100 1TB SSD,3415
DQR SSD,3415
GSDSM128TY2F1QGCX,3415
SSD HEORIADY HX-001 E 512G,3415
TOSHIBA THNSNJ25,3415
C-228T128G2-P3D2B2S11,3414
FIKWOT FS810 2TB,3414
Lexar SSD NQ100 1920GB,3414
CT250BX1 CT250BX100SSD1,3413
Netac SSD 1TB,3413
SUNEAST SE900 SSD 512GB,3413
SanDisk SD7TN3Q-256G,3412
SanDisk SDSSDXP2,3412
Emtec X160 512GB,3411
HX1TBSSDSATA3,3410
ShiJi 1TB,3410
Transcend MSA720 128GB TS128GMSA720,3410
INTEL SSDSCMMW120A3L,3409
Patriot Burst Elite 960GB,3409
SUNEAST SSD SE800 mSATA 480GB,3409
SanDisk SD9SN8W128G1001,3408
TEAM T253X1480G,3408
UDSS UD2CS1HT301-512G,3408
BTSDA-256-550 2.5 256GB,3407
OCZ-VERT EX460,3407
S11-128G-PHISON-SSD-B4,3407
SanDisk SD9SB8W128G1001,3407
Seagate BarraCuda 8TB Drive,3407
BULLDOZER 480GB,3406
PNY SSD2SC240GC2DH16T-T,3406
TCSUNBOW X3 240GB,3406
Transcend TS256GMSA370,3406
Verbatim Vi500 S3 480GB SSD,3406
KINGSTON RBU-SC152S37256GG2,3405
Palit UVS 240GB,3405
SanDisk SD6SB2M-512G-1006,3404
SanDisk SD9SN8W128G1122,3404
FIKWOT FS810 128GB,3403
Hitachi HUSKY SSD 1TB,3403
PLEXTOR PX-128M8VG,3403
ADATA SU650 480GB SSD,3402
LITEONIT LCS-128M6S,3402
Seagate ST52G6SS3D07,3402
Qunion SSD 128G,3401
ASint AS606 512GB,3400
Intel SSD DC S3500 340GB,3400
Seagate ST120HM000,3400
SSDPR-CX400-512-G2,3400
T-FORCE 256GB,3400
MKNSSDEL512GB,3399
NGFF 2280 128GB SSD,3399
T-FORCE 512GB,3399
EDILOCA ES106 500GB,3398
KINGSTON SKC400S37512G,3398
SAMSUNG MZNLN256HMHQ-000L7,3398
VisionTek Racer 120GB,3398
Fanxiang S101Q 256GB,3397
HFS250G32TND-N1A2A,3397
HFS256G32TND-N210A,3396
ESA3SMD2HTGT240GB,3395
Fanxiang S101 128GB,3395
LITEON IT LMH-256V2M,3395
GIGABYTE GP-GSTFS30256GTTD,3394
RS256GSSD310,3394
SSD M.2 256GB InnovationIT,3394
TEAM TM8PS7512G,3394
FIKWOT FS810 1TB,3393
Transcend TS128GMTS400S,3393
V Series SSD 500GB,3392
MTFDDAK128MAY-1A,3391
SPCC M.2 SSD,3390
Verbatim Vi560 S3 256GB SSD,3390
GeIL ZEN ITH S3-240GB,3389
LITEONIT LGT-128M6G,3389
MicroFrom 256GB3 SSD,3389
NGFF 2280 512GB SSD,3389
PLEXTOR PX-128S2G,3389
SDVPM21910256,3389
TEAM T2532TB,3389
REECHO A520 512GB,3388
"SAMSUNG SSD SM841 2.5"" 7mm 128GB",3388
SK800-512GB,3388
EX276688RUS,3387
KINGSTON KINGSTON SMS200S,3387
Micron M600 MTFDDAY128MBF,3387
TEAM T253A3512G,3387
Seagate ST52G6SM3A07,3386
SSD2SC48 0G1CS1754D117-53,3386
Transcend TS256GSS D370S,3385
MAS 256GB,3384
POWER X MS1000,3384
Seagate STQ256I1,3384
EAGET SSD 480GB,3383
MSI S270 960GB,3383
Ninx M.2 SSD 512G,3383
PLEXTOR PX-128M6Pro,3383
SSD FULLER 256G,3383
SSD2SC480G1CS1754D117-533,3383
Transcend TS240GMTS420S,3383
PP-7 PRO 256GB,3382
PLEXTOR PX-512S2C,3381
PLEXTOR PX-128M7VG,3380
SSD2SC480G1SA754D117-537,3380
TGS SSD 120GB,3380
TOSHIBA THNSNS480GBSP,3380
Verbatim Vi560 S3 1TB SSD,3380
Crucial C500 256GB SSD,3379
CT500BX100SSD1,3379
LITEON LJH-256V2G-11 M.2 2260 256GB,3379
V-GEN01SM22FS256HY,3379
KINGSTON OMSP0S3128Q-00,3378
Lexar SSD NQ100 240GB,3378
SanDisk SDSSDHP256G,3378
Seagate ST480HM001,3378
ZD256,3378
SAMSUNG MZ7PD256,3377
SanDisk SD6SN1M-256G,3377
EVMM2/512GB,3376
Fujitsu F500-256GB,3376
KINGSTON SHFS37A,3376
LITEON CV6-8Q256,3376
TEAM T253A3002T,3376
AFOX SSD SD250-240GN,3375
G537N 1TB,3375
HP SSD S700 Pro,3375
LITEONIT LCM-256,3375
Teclast 256GB NA850-2280,3375
RX7 2.5 512GB,3374
INTEL SSDSC2KB240G8,3373
KINGBANK KP320,3373
Timetec SD08,3373
CONSISTENT SSD S6 512GB,3372
Samsung SSD 860 QVO 1TB,3372
CTM2S256S6,3371
WDC WD20EFAX,3370
ZTC-SM20 1-256GB,3370
Mushkin Triactor LT 240GB MKNSSDTR240GB-LT,3369
SanDisk SD7SN3Q128G1002,3369
ADATA DP910 1TB SSD,3368
PLEXTOR PX-256M6V,3368
WTM2-SSD-512GB,3368
